state.x;czname;num_grants;cohort;age;male;female;expenditure_school;expenditures;test_score;income_pc;income_growth;universities_pc;graduation_rate;teacher_student_ratio;migration_inflow;migration_born;social_capital;china_imports;racial_segregation;gini;tax_rate;violence;children_onlyparent;divorce_share;manufacture_employment
Alabama;Atmore;0,000104447;1955,752497;48,1409545;;;4,6298012;1418,738;-16,94375;27014,97;-0,0156597;0,0390356;-0,0261108;17,61773;0,010539602;0,0047531;-1,1858233;0,7676177;0,1337755;0,49286;0,0097054;0,003266;0,2767434;0,1105741;0,2543931
Alabama;Auburn;0,000625006;1953,78719;50,07024793;;;5,0210004;2966,739;-14,14968;27283,36;0,000927;0,0198793;0,2677832;17,002514;0,034715826;0,0247688;-2,1303204;2,685905;0,2766187;0,5262;0,0141458;0,0015779;0,3042952;0,0826493;0,1566318
Alabama;Birmingham;0,000253584;1952,801199;50,995005;0,000487952;4,48925E-05;5,1387597;1864,47;-12,13317;38196,07;-0,0041638;0,0125219;-0,0415833;17,267016;0,017277318;0,0222123;-0,39247219;0,3780665;0,4199312;0,56323;0,0201015;0,0018957;0,2420239;0,1076077;0,1199941
Alabama;Demopolis;4,25619E-05;1958,462112;45,37391304;;;5,2817313;1603,509;-20,05889;27364,34;-0,017435;0,0158145;0,027867;16,945383;0,008682175;0,0062531;-0,73122918;0,8542908;0,1134237;0,52186;0,0102367;0,002214;0,3721478;0,0837577;0,2468312
Alabama;Dothan;8,04978E-05;1952,801199;50,995005;;;4,8221002;2187,233;-11,82333;32267,8;-0,0066665;0,0134165;-0,0972876;17,249421;0,017530914;0,019941;-1,4002219;0,7440492;0,1423923;0,49754;0,0112736;0,0017665;0,2476715;0,1073158;0,1594111
Alabama;Florence;0,000219775;1952,801199;50,995005;;;4,8619576;2708,267;-3,31517;31580,87;-0,0093346;0,0129903;-0,1048195;16,638286;0,008188239;0,0150724;-0,83364838;1,348251;0,195868;0,44803;0,0133791;0,0009093;0,1963332;0,1023405;0,2562524
Alabama;Gadsden;0,000144067;1952,801199;50,995005;;;4,591274;1756,967;-7,767475;30841,69;-0,0118726;0,0098662;-0,0541557;17,560935;0,010994251;0,0263631;-1,0239497;2,006694;0,2651467;0,4407;0,0138159;0,0016171;0,1975998;0,1098281;0,2957288
Alabama;Huntsville;0,000761106;1952,801199;50,995005;;7,06126E-05;5,1402501;2946,813;-7,678567;37729,73;-0,0043037;0,0115477;-0,1470144;16,47658;0,018376275;0,0299855;-1,0291858;2,479047;0,2253229;0,44301;0,0145424;0,001501;0,2040042;0,1076893;0,2280494
Alabama;Jasper;6,59527E-05;1953,295132;50,56186613;;;4,646575;1311,662;-5,2196;28444,61;-0,000426;0,0062047;-0,1706367;17,047908;0,011615137;0,0070525;-0,79674159;2,148866;0,1227738;0,41867;0,00978;0,0017621;0,1819903;0,1071563;0,2504086
Alabama;Mobile;0,000143378;1952,801199;50,995005;0,000270118;2,66239E-05;4,5040591;1804,579;-11,93787;33321,26;-0,0062064;0,0116782;-0,0394723;17,808649;0,015732268;0,0205778;-0,98436417;0,7730931;0,3169352;0,53114;0,0176551;0,0021788;0,2726896;0,1070713;0,149258
Alabama;Montgomery;0,000133067;1952,801199;50,995005;;;4,4237122;1662,867;-17,8865;33533,47;-0,0031344;0,0244614;-0,053436;17,863646;0,01938428;0,0154089;-0,71283374;0,5581826;0,2645651;0,5537;0,0153422;0,001664;0,3011367;0,1127969;0,1165382
Alabama;Talladega;7,54227E-05;1953,456677;50,42609582;;;4,65885;1781,119;-14,07406;29631,04;-0,0064502;0,0134905;-0,0749777;17,801568;0,016357284;0,0062384;-1,4439875;0,7165919;0,1158112;0,4215;0,0113239;0,001718;0,2598068;0,1048074;0,2983945
Alabama;Troy;5,79498E-05;1955,126761;48,7432286;;;4,6347242;2188,063;-10,04071;28445,04;-0,006185;0,0370824;0,0156982;16,662412;0,01601958;0,0100591;-1,275069;0,8396926;0,1288224;0,52719;0,0102356;0,0026081;0,2615278;0,0975793;0,1711459
Alabama;Tuscaloosa;0,000125626;1952,801199;50,995005;;;4,8623735;1978,672;-19,80517;30158,42;-0,0158767;0,0306382;0,1438692;16,871414;0,017961641;0,0153992;-1,1244627;1,194539;0,2715116;0,5595;0,0133744;0,0023477;0,3110788;0,0917526;0,1768104
Alaska;Anchorage;0,000165632;1952,801199;50,995005;;;8,7059871;3856,641;-5,599032;41724,35;0,0019379;0,0081236;-0,1996802;20,005927;0,028949677;0,0654148;;;0,0818724;0,35038;0,0197571;0,0018816;0,2002626;0,1245047;0,0244463
Alaska;Bethel;6,98276E-05;1967,734545;36,25090909;;;;1789,119;-32,78521;23592,72;0,0043229;;;14,205527;0,008639403;0,0102098;;;0,1318459;0,42916;0,009708;0,0027252;0,1948553;0,0615354;0,0072593
Alaska;Fairbanks;0,000158922;1957,131148;46,76932084;;;8,8490103;2655,198;-3,753656;35935,41;0,0043783;0,0102608;-0,1570618;18,153089;0,033080917;0,0416898;;;0,1385514;0,31148;0,0156178;0,0024458;0,1774545;0,1060742;0,0215511
Alaska;Juneau;9,88672E-05;1960,589744;43,46963563;;;9,2167479;4509,214;-4,643383;43595,36;0,0008135;0,0267759;-0,2084298;27,725976;0,013896699;0,0513653;;;0,0511971;0,2834;0,0262901;0,0037963;0,1934536;0,1169577;0,0169214
Alaska;Ketchikan;2,03242E-05;1958,994169;44,17784257;;;8,4603001;3801,85;-6,39525;39001,79;0,0013332;;;18,463004;0,007172537;0,0453106;;;0,1117357;0,33084;0,0222945;0,0045218;0,2099331;0,134042;0,0573149
Alaska;Kodiak;0,000217778;1960,912088;40,63736264;;;8,4195901;3470,659;-1,740566;38933,16;-0,0179598;;;20,269885;0,015668799;0,1668943;;;0,0759595;0,37145;0,0172064;0,0042627;0,1373031;0,1020632;0,1678356
Alaska;Nome;0;1959;37,5;;;;3670,367;-30,81319;29588,64;-0,0028123;;;14,240556;0,013810352;0,0151499;;;0,143073;0,39163;0,0148077;0,0039943;0,2094156;0,0735965;0,0090119
Alaska;Sitka;2,37814E-05;1956,331034;46,94482759;;;8,3661021;4665,067;5,42824;42159,23;0,0014111;0,0644371;;17,055855;0,006250403;0,0410513;;;0,0398352;0,27508;0,0186743;0,0041786;0,1882964;0,118985;0,0576318
Alaska;Valdez;0;1953,869565;45,2173913;;;10,052965;13621,18;-0,4380911;39971,68;0,0031415;0,1961746;;16,457002;0,021971555;0,0518763;;;0,0125386;0,32983;0,0432725;0,0026978;0,1660947;0,1140036;0,0386419
Arizona;Flagstaff;0,000510437;1952,801199;50,995005;0,001004984;5,23452E-05;5,513914;2138,184;-4,779525;35102,3;0,0007621;0,0137987;0,0644266;18,939154;0,052448747;0,0520089;-0,84970842;0,2397714;0,2873363;0,44702;0,0267034;0,0019111;0,2106375;0,1161298;0,0620083
Arizona;Gallup;5,29009E-05;1953,571136;50,31832139;;;6,1867998;2277,78;-19,59809;20837,03;-0,0028066;0,0165501;-0,1309147;17,605443;0,037250042;0,0148232;-2,2044376;0,1462243;0,4763211;0,4205;0,025109;0,001957;0,268;0,0789676;0,0500125
Arizona;Phoenix;0,001009337;1952,801199;50,995005;0,001923647;0,00012419;5,5463184;3109,376;-10,10688;40623,62;-0,0066073;0,0130176;-0,1288335;20,345788;0,044784908;0,1391886;-1,4831435;0,8315731;0,2083484;0,49002;0,0238422;0,0017241;0,2030202;0,109947;0,1152527
Arizona;Safford;0,000333264;1962,001484;42,09198813;;;4,6059084;2696,343;-7,113125;23578,6;-0,0005326;0,0237891;-0,1502502;21,756932;0,020078028;0,0287067;-1,3249828;0,0131782;0,2871506;0,28665;0,0218515;0,0016652;0,1907456;0,0995319;0,0275729
Arizona;Tucson;0,001172957;1952,801199;50,995005;0,002254554;0,000167371;5,805558;2422,967;-10,13658;35571,27;-0,0030295;0,0070008;0,0302691;19,450966;0,032992893;0,1284615;-0,86740987;0,6505732;0,2200086;0,47725;0,023764;0,0018502;0,2387718;0,1169187;0,0886984
Arkansas;Batesville;9,37504E-05;1954,693291;49,21405751;;;4,9424275;1433,389;5,830812;29503,49;-0,0036253;0,0464389;0,008029;15,863447;0,013126732;0,0099703;0,09393423;0,5740681;0,0543999;0,37141;0,016515;0,0005656;0,165692;0,1102656;0,2388187
Arkansas;Blytheville;7,64968E-05;1954,281943;49,4561774;;;4,6370403;1498,623;-12,8883;26795,4;-0,0058579;0,0095074;-0,0697129;15,900859;0,011855753;0,0122913;-1,007335;3,355952;0,2282264;0,44814;0,012002;0,00193;0,3061239;0,1108986;0,2874762
Arkansas;Crossett;0,000100665;1961,667453;41,31132075;;;4,6432532;1466,796;-11,5926;30092,7;-0,0073127;;;17,430109;0,010326738;0,0229097;-0,18329435;1,061794;0,0538631;0,43977;0,0146102;0,0015697;0,2245789;0,0969298;0,2748425
Arkansas;El Dorado;9,83498E-05;1953,898446;49,98341969;;;4,7253557;1389,883;-9,727983;30514,27;-0,0112658;0,0223781;-0,0692945;16,560445;0,008537254;0,0096026;-0,21225491;1,45236;0,0933336;0,44884;0,0128945;0,0021259;0,2704004;0,1063052;0,2722701
Arkansas;Fayetteville;0,000312915;1952,801199;50,995005;0,000588974;4,89377E-05;5,0630916;1293,365;1,532814;32611,93;-0,0012691;0,00781;0,104744;18,300428;0,030086795;0,0609209;-0,96682297;1,22492;0,1505772;0,54511;0,0147624;0,0011637;0,1684282;0,1025896;0,1992564
Arkansas;Fort Smith;0,000114666;1952,801199;50,995005;;;4,8685098;1413,868;-2,178766;29347,25;-0,0011308;0,0090136;-0,126924;16,54363;0,010335545;0,0355556;-0,83549221;1,529464;0,1287111;0,44139;0,014086;0,0016885;0,2016369;0,1187767;0,2217827
Arkansas;Harrison;9,96986E-05;1954,553552;49,33510074;;;4,8713564;1558,311;5,503331;29628,95;-0,0028664;0,0131278;-0,0968359;17,171986;0,013390396;0,0304028;0,17649002;0,7138489;0,1195508;0,4177;0,0135205;0,0020217;0,1773665;0,113741;0,2085213
Arkansas;Heber Springs;0,000163044;1955,149512;48,76056338;;;4,8752237;952,1693;6,814547;32635,1;-0,0142822;;;17,075825;0,019193227;0,0111727;-0,44604807;3,186051;0,0137929;0,40448;0,0112202;0,0011597;0,1672801;0,103607;0,202663
Arkansas;Hot Springs;0,000208924;1952,801199;50,995005;;5,41019E-06;4,7377956;1323,429;-1,747422;31876,95;-0,008392;0,0237691;-0,0173257;17,078417;0,012635662;0,0272276;-0,57211012;2,902882;0,1759579;0,47326;0,0138047;0,0016448;0,2258195;0,1140447;0,1994707
Arkansas;Jonesboro;0,00017663;1952,838;50,966;;;4,6964995;1341,376;0,3288124;29115,25;-0,0059404;0,0251672;-0,0032076;17,115281;0,012830257;0,0119417;-0,39364529;5,675817;0,1464349;0,42856;0,010871;0,0014245;0,1980218;0,110888;0,2474645
Arkansas;Little Rock;0,000214637;1952,801199;50,995005;0,000402507;4,36241E-05;5,3646824;1686,617;-9,09216;36101,2;-0,0053973;0,0174367;-0,1135496;17,403529;0,02007279;0,022963;-0,04735735;1,352864;0,2781138;0,4842;0,0166927;0,0033272;0,2465989;0,1195451;0,1139406
Arkansas;Magnolia;0,000223427;1962,21643;41,54028436;;;4,7588844;1256,467;-11,37053;29000,7;-0,000031;0,0292723;-0,0198412;16,572994;0,009601311;0,0089095;-0,50375299;1,74898;0,0712852;0,44613;0,0109379;0,0048299;0,2772831;0,0923683;0,2520056
Arkansas;Mountain Home;0,000162184;1952,966867;50,85040161;;;4,8947724;992,2565;5,828466;32622,53;0,0017921;0,0156084;0,0290599;17,246244;0,013938316;0,0134483;-0,44015153;1,417209;0,0067492;0,46359;0,0116484;0,0008116;0,1904913;0,1044505;0,2248677
Arkansas;Pine Bluff;6,20807E-05;1952,92678;50,87863591;;;5,002205;1369,618;-15,88165;27098,61;-0,0090972;0,0178442;-0,0412678;17,998966;0,007226895;0,0156932;-0,92264574;0,8690097;0,2375423;0,45351;0,0154404;0,0027896;0,3169288;0,1067655;0,2086003
Arkansas;Russellville;7,63521E-05;1953,091734;50,73487903;;;4,5285392;1303,426;4,951086;28758,48;-0,0130658;0,0144252;0,0831424;17,34222;0,009888493;0,0325173;-0,92718746;3,637669;0,1080168;0,44403;0,0106076;0,0006059;0,1755806;0,1055589;0,2520583
Arkansas;Searcy;6,38988E-05;1954,322445;49,51844046;;;4,5325458;1251,84;3,539932;28364,96;-0,0026362;0,0212035;0,0590741;17,108798;0,019433018;0,0123112;-0,74224194;1,798057;0,1350294;0,43444;0,0116559;0,0010708;0,1966913;0,1053368;0,1833537
Arkansas;Stuttgart;0,000181981;1959,43433;44,42002601;;;4,6728395;1426,595;-12,25434;30499,94;-0,0003063;;;15,863876;0,012209561;0,0042314;-0,36749741;6,220409;0,1133922;0,44503;0,0134976;0,0014306;0,2744706;0,1109959;0,2001415
Arkansas;West Memphis;6,7822E-05;1954,789925;49,03108253;;;4,632227;1539,684;-14,36724;25941,66;-0,014129;0,0216222;-0,182974;17,212028;0,010933649;0,0087746;-1,1953658;4,291703;0,1993571;0,45773;0,0145577;0,0023352;0,3677946;0,0973604;0,1580763
California;Bakersfield;0,000312106;1952,801199;50,995005;0,000576406;4,5677E-05;5,756317;3644,007;-21,29366;28781,38;-0,005549;0,0075569;-0,0673963;23,551383;0,039264258;0,1693184;-1,9030033;0,2452808;0,213638;0,47983;0,0277015;0,0050616;0,2285067;0,0948829;0,0599345
California;Chico;0,000176333;1952,801199;50,995005;0,000322241;3,74791E-05;5,6058247;2903,628;-14,57899;31470,64;-0,00000725;0,0077404;0,0759815;22,729322;0,033469478;0,1255932;-0,92134075;0,4094306;0,1003635;0,44423;0,0190867;0,004185;0,2233282;0,1116149;0,0832663
California;Crescent City;0,000111109;1953,972545;49,81520591;;;5,3770047;2555,028;-9,263972;29532,28;0,0015958;;;20,440355;0,024340104;0,0484401;-0,41776099;0,1368766;0,1168762;0,3874;0,0171403;0,004646;0,2550296;0,1273023;0,055857
California;Eureka;0,000208995;1952,835;50,966;;;6,4989005;2849,32;-7,355367;30455,53;0,0036814;0,0143328;-0,0521977;20,491829;0,021671205;0,0426497;0,75582025;0,1623332;0,0699777;0,43122;0,0180767;0,0042138;0,27075;0,1303626;0,085396
California;Fresno;0,000145847;1952,801199;50,995005;0,00027485;1,83601E-05;5,5551976;3259,186;-18,83588;28266,97;-0,0053019;0,0084507;-0,0219627;23,208319;0,018921153;0,2093698;-1,6475098;0,4700306;0,1681688;0,50825;0,0195042;0,0057887;0,2216274;0,0865694;0,0875389
California;Klamath Falls;0,000166228;1952,801199;50,995005;;;6,1492828;2908,981;-8,529738;29858,39;0,004129;0,0264283;-0,0973151;20,10075;0,025569364;0,0449632;-0,24747671;0,5882422;0,1055664;0,38342;0,0221984;0,0031053;0,2236554;0,1248097;0,086836
California;Los Angeles;0,000931862;1952,801199;50,995005;0,001744923;0,000139957;5,5317675;3609,343;-17,33562;38901,8;-0,0041888;0,008479;0,0235831;24,80479;0,012563379;0,3092546;-1,3917238;1,27694;0,2705799;0,56634;0,0231384;0,0037808;0,2040585;0,0886994;0,1475227
California;Mammoth Lakes;0,000384999;1960,159527;43,93500739;;;7,2232208;4288,026;-14,08561;38537,1;-0,0068228;;;20,987307;0,025391259;0,0961501;0,22849669;0,036919;0,0599159;0,38139;0,0484936;0,0030846;0,2053053;0,1174293;0,035606
California;Modesto;0,000258488;1952,801199;50,995005;0,00047102;4,88951E-05;5,8381908;3836,33;-18,95605;31665,75;-0,006044;0,006857;-0,0986917;23,519941;0,034236994;0,1865522;-1,5737095;0,4532478;0,1211271;0,46361;0,01925;0,0049041;0,2044397;0,1011002;0,1337352
California;Portola;0,000680619;1952,863158;51,11315789;;;5,6937831;4132,194;-2,796547;36904,59;0,0186056;0,0410189;-0,0465866;21,978292;0,028754256;0,0259497;0,39373745;0,0458743;0,0278841;0,35704;0,0298659;0,0057837;0,2244351;0,1180454;0,1037632
California;Redding;0,000198012;1952,801199;50,995005;;;5,6883142;3202,582;-9,69436;33442,26;-0,0005712;0,0136802;-0,0619888;22,369797;0,032303518;0,0493046;-0,63311648;0,3028556;0,0424699;0,43368;0,0193883;0,004478;0,2381429;0,132557;0,0789556
California;Sacramento;0,000607778;1952,801199;50,995005;0,001131445;0,000106949;5,4948802;3558,992;-11,61451;39560,49;-0,0020587;0,0081693;0,0206589;23,341823;0,033893525;0,1474533;-0,59608214;0,5284132;0,1611501;0,45135;0,0200157;0,0043262;0,2247318;0,1111116;0,084607
California;San Diego;0,002523712;1952,801199;50,995005;0,004615578;0,000442444;5,4057198;3083,332;-10,53761;40913,48;-0,0020986;0,011017;0,0338795;23,542931;0,03287473;0,2154539;-0,9444064;1,516159;0,1961513;0,51562;0,0194946;0,0035361;0,2011157;0,1023899;0,1099571
California;San Francisco;0,003265769;1952,801199;50,995005;0,006013837;0,000600675;5,9170024;3650,402;-17,25101;54014,14;-0,0063099;0,0118469;-0,1086077;22,893155;0,020418687;0,262146;-0,38031076;0,6828352;0,2067153;0,49574;0,0230517;0,0031985;0,1934005;0,0972515;0,1027831
California;San Jose;0,008753499;1952,801199;50,995005;0,015929029;0,001422515;5,9519654;3361,294;-20,4751;52003,85;-0,0077515;0,0104463;-0,0837996;24,018471;0,025429313;0,3120376;-0,60944452;3,150079;0,2183079;0,53505;0,023485;0,0033687;0,1553503;0,0912485;0,224277
California;Santa Barbara;0,001607718;1952,801199;50,995005;0,003092154;0,000189104;5,717956;2829,163;-10,87777;40049,78;0,0000959;0,0108354;0,1649933;22,294616;0,024851864;0,1652531;0,034911;1,478066;0,1536005;0,47996;0,0222336;0,0026191;0,1825875;0,0980312;0,0870239
California;Santa Rosa;0,000934903;1952,801199;50,995005;0,001820738;0,000116155;7,5965701;3118,39;-14,66774;43636,49;-0,0061927;0,0099471;-0,0319591;21,328728;0,021581994;0,1300553;-0,10308038;1,009592;0,0735558;0,44519;0,0196786;0,0036606;0,2072582;0,1270197;0,1178921
California;Yuma;6,70164E-05;1952,801199;50,995005;;;5,5651388;3978,626;-19,09616;26907,62;-0,005767;0,006614;-0,1475753;22,788178;0,034393013;0,2784292;-2,6607682;1,172311;0,2225187;0,49532;0,0232405;0,0031979;0,2161581;0,0770633;0,0493708
Colorado;Alamosa;6,17487E-05;1957,997567;45,9270073;;;5,9516598;2793,817;-4,937626;27093,8;-0,0029508;0,0216497;-0,0413605;15,853291;0,004741286;0,060856;0,51707757;0,1394231;0,1120375;0,44361;0,0310845;0,0017536;0,2125354;0,1044646;0,0426069
Colorado;Burlington;0;1959,3;43,8;;;6,8356535;3420,312;8,65426;32575,27;-0,0054643;;;13,152514;0,005225894;0,0480785;2,0479207;0,0520154;0,068328;0,35418;0,0426134;0,0013486;0,1205534;0,082318;0,0301662
Colorado;Colorado Springs;0,000944946;1952,801199;50,995005;0,001803216;0,000109195;5,4766989;2738,578;6,149341;37765,43;-0,0038422;0,0204383;0,0656495;18,672046;0,049987056;0,0584609;-0,16928514;1,910487;0,0835121;0,4044;0,0240682;0,0017884;0,1868961;0,1078073;0,1076645
Colorado;Cortez;0,000147292;1959,871968;44,26954178;;;6,647666;2972,559;-7,301293;28798,54;0,0139084;;;16,685487;0,023773293;0,0169591;-0,99688494;1,862201;0,3826082;0,35315;0,0381101;0,0006236;0,1944226;0,1059328;0,0411101
Colorado;Denver;0,00132093;1952,801199;50,995005;0,002477758;0,000200815;6,0446189;3017,666;-5,73728;46181,45;-0,0070745;0,0159246;-0,0535865;20,28582;0,022701511;0,1068814;0,31696931;1,227556;0,203113;0,44094;0,0302873;0,0015082;0,1908769;0,1145246;0,0896984
Colorado;Fort Collins;0,002308766;1952,801199;50,995005;0,004279455;0,000315665;5,4577252;3163,588;0,129995;37522,63;-0,002401;0,0087032;0,1293576;18,934645;0,040213141;0,0675449;-0,07832903;1,906821;0,1234906;0,39755;0,0289463;0,0011827;0,1646804;0,0933395;0,1461438
Colorado;Glenwood Springs;0,000546121;1955,294886;48,61479869;;;11,906261;5292,147;-9,600642;45255,8;-0,0033857;0,0075941;-0,3503191;16,680572;0,024543977;0,1342721;-0,21155103;0,0541174;0,0637509;0,52829;0,0672359;0,0014657;0,1421816;0,1076605;0,0239485
Colorado;Granby;0,000451588;1959,580357;44,4375;;;6,1109908;3925,81;10,26315;40410,57;-0,0288167;;;14,918192;0,026844559;0,0341585;1,4247053;0,2466952;0,021977;0,3614;0,0817537;0,0013663;0,1394534;0,1008387;0,0320479
Colorado;Grand Junction;0,00029498;1952,801199;50,995005;;;5,3569064;2421,188;1,925922;35421,22;0,0081832;0,0106464;-0,0696202;18,429161;0,023863897;0,0376227;0,15054295;0,4666444;0,0396758;0,42338;0,0271186;0,0017513;0,1901819;0,1147053;0,0721613
Colorado;Gunnison;1,93911E-05;1965,403141;38,37696335;;;7,4872229;3422,812;5,732325;32805,41;0,0077579;0,067815;-0,0611571;14,363713;0,01329174;0,0290157;1,798034;0,0192344;0,0172447;0,48586;0,0543061;0,0008816;0,1660802;0,0795963;0,0203523
Colorado;Pueblo;0,000154812;1952,801199;50,995005;;;5,7002376;2410,202;0,7406611;31074,76;-0,0065468;0,0213013;-0,1071515;18,320463;0,016838675;0,037598;0,54720417;0,6085452;0,0887534;0,44214;0,0271205;0,0016455;0,247402;0,1122784;0,0849266
Colorado;Salida;0,000424125;1954,075;51,365;;;5,6953642;1897,272;6,260985;33185,09;0,0062745;;;15,46989;0,026289866;0,0198562;0,34971888;1,359101;0,0317457;0,32637;0,0242539;0,0015392;0,1748041;0,0996941;0,0378632
Colorado;Steamboat Springs;0,000405064;1961,145228;42,98616874;;;5,606628;4647,293;8,282488;39506,23;-0,0001618;0,0257334;-0,132131;17,581301;0,016984045;0,0394937;-0,03647617;0,066573;0,0324139;0,34765;0,0666481;0,0016469;0,1558818;0,1072783;0,0222048
Colorado;Sterling;9,85812E-05;1956,997647;46,93529412;;;6,6120016;2620,714;5,503592;31170,1;-0,0017187;0,0251566;-0,0101551;14,670632;0,0099117;0,0479753;1,0843862;0,0637044;0,0658938;0,39904;0,0344657;0,0011572;0,1492998;0,082183;0,0530988
Colorado;Trinidad;0,000179296;1955,050725;48,91666667;;;6,2325393;3305,401;-3,549406;30719,9;0,0098643;0,0433482;0,0908925;15,899486;0,012137501;0,0201583;0,50453859;0,0827851;0,0654369;0,37187;0,04055;0,002991;0,2421471;0,1199224;0,040935
Connecticut;Bridgeport;0,00158916;1952,801199;50,995005;0,003033227;0,000238897;8,8876934;2475,889;-4,992567;53281,22;-0,0035505;0,0082218;-0,0843236;14,887752;0,014246682;0,108636;0,49268886;1,271309;0,2685782;0,49035;0,0264855;0,0018816;0,217308;0,0926127;0,1481621
Delaware;Dover;0,000206899;1952,801199;50,995005;0,000402701;2,66326E-05;6,8351296;1964,577;5,868805;36397,88;-0,0008024;0,0182121;-0,0249824;16,717862;0,02677175;0,0388476;-0,7570085;0,4263274;0,1305031;0,44878;0,0169205;0,0046851;0,254677;0,0965823;0,1270219
Delaware;Wilmington;0,001976253;1952,801199;50,995005;0,003626234;0,000463288;7,5841572;1737,288;-3,337717;44620,45;-0,0076177;0,011941;0,0512195;17,672358;0,027713334;0,0590522;0,1112012;0,5395955;0,2158225;0,42727;0,0129238;0,0035465;0,230038;0,0965584;0,1355523
District of Columbia;Washington DC;0,000797003;1952,801199;50,995005;0,00148116;0,000164216;7,6937656;3565,878;-6,882251;53705,7;0,0038216;0,0086348;-0,0496783;18,878821;0,02554089;0,1773816;-0,74805624;0,209095;0,2713125;0,45574;0,0368177;0,0012368;0,2145276;0,0844293;0,0393498
Florida;Cape Coral;0,000325878;1952,801199;50,995005;0,000618028;5,04752E-05;6,8957333;3061,406;-4,292954;55874,96;-0,0157108;0,0072227;-0,0548926;18,631995;0,06664211;0,1246547;-1,240414;0,168609;0,2634515;0,57443;0,0246571;;0,2152711;0,1075948;0,0435916
Florida;Deltona;0,000302347;1952,801199;50,995005;0,000590365;3,4953E-05;5,830892;2775,305;0,4340333;38458,95;-0,0101759;0,0088716;0,0535777;17,581508;0,051117996;0,0624876;-1,3901051;0,5387094;0,1955437;0,46489;0,0254464;;0,2489166;0,1199722;0,092297
Florida;Gainesville;0,001117004;1952,801199;50,995005;0,002145346;;5,8966173;2672,017;-1,607061;28320,61;-0,000354;0,0124922;0,4158321;18,189631;0,032664062;0,0573041;-1,4940711;0,4443837;0,1373239;0,50977;0,0204614;;0,2761212;0,1036031;0,049243
Florida;Jacksonville;0,000262659;1952,801199;50,995005;0,000497054;4,16467E-05;5,3530667;3180,138;-0,7628953;38502,16;-0,0061083;0,0067987;0,0197913;19,901085;0,036477561;0,0518514;-1,4407076;0,3528474;0,2227334;0,47676;0,0209265;0,0022244;0,2519287;0,1241887;0,0778893
Florida;Lake City;0,000153123;1952,905812;50,90881764;;;5,5922385;2370,31;-5,550714;25561,31;-0,0033571;0,0133605;0,0981479;18,818978;0,022398878;0,0290442;-1,7738245;0,2014772;0,1176934;0,4147;0,0197449;;0,2462587;0,1218685;0,1174586
Florida;Lakeland;0,000169557;1952,801199;50,995005;0,000319653;2,64019E-05;5,5694132;2264,725;-7,088095;36101,73;-0,0135146;0,0150444;0,0580713;18,44986;0,048140508;0,0774182;-1,7296807;0,3832761;0,1712883;0,47654;0,0163567;;0,240075;0,1068637;0,0855685
Florida;Miami;0,000357362;1952,801199;50,995005;0,000669643;5,8087E-05;6,8953883;3154,639;-6,99948;38110,36;-0,0129565;0,0091002;0,038823;21,256389;0,02177469;0,3968422;-2,1414285;0,8871079;0,330481;0,63218;0,0274785;;0,2576536;0,1172359;0,067617
Florida;Ocala;0,000171984;1952,801199;50,995005;0,000332487;2,62372E-05;5,3437426;1968,815;1,124937;38730,55;-0,0082666;0,005305;0,0247504;17,636037;0,055864573;0,0508427;-1,8314371;0,5348604;0,1577735;0,48671;0,0172009;;0,2461564;0,1128634;0,0908388
Florida;Orlando;0,000478507;1952,801199;50,995005;0,000923468;6,2881E-05;5,6949788;2579,061;-2,660199;38369,94;-0,0124728;0,0123682;0,1303632;19,883805;0,057474324;0,1177467;-1,7556758;0,4622658;0,1811229;0,52439;0,0264076;;0,2313707;0,110324;0,0666701
Florida;Palm Bay;0,001026592;1952,801199;50,995005;0,002039507;7,99457E-05;5,6280931;2411,98;9,035924;45263,89;-0,007708;0,0067891;0,1013232;18,007947;0,047119966;0,0681264;-0,79930828;1,067125;0,143526;0,46931;0,0199416;;0,2267321;0,1193846;0,1233566
Florida;Panama City;0,000327755;1952,90982;50,90881764;;;5,8815838;3106,927;4,031381;32714,85;0,0037879;0,0115871;0,0282055;18,385479;0,034836564;0,0344019;-2,0444837;0,1426956;0,1316176;0,46656;0,0219149;;0,2434858;0,1326959;0,0647781
Florida;Pensacola;0,000202295;1952,801199;50,995005;0,000379363;3,6496E-05;5,4091899;1995,327;5,389519;34256,17;0,0036887;0,0064179;0,0250068;19,1846;0,034616816;0,0395501;-1,2160379;0,2476919;0,1376917;0,47093;0,01588;;0,2405253;0,1205383;0,0633971
Florida;Port St. Lucie;0,000696457;1952,801199;50,995005;0,001329067;0,00010658;6,8519079;2839,394;-5,311319;55175,25;-0,0200907;0,007174;-0,0597412;19,368591;0,046854314;0,1572244;-1,4330216;0,4750145;0,2479631;0,61041;0,0268987;;0,2264943;0,1072909;0,0639882
Florida;Sarasota;0,000405072;1952,801199;50,995005;0,000782142;5,85965E-05;6,456885;2477,75;-1,082141;52946,79;-0,0126501;0,0039278;-0,029855;18,905424;0,04287276;0,0917644;-0,53302715;0,6238203;0,2138762;0,54064;0,0184313;;0,229526;0,1097937;0,0776059
Florida;Tallahassee;0,000277885;1952,801199;50,995005;0,000534879;4,22509E-05;6,1069344;3203,655;2,693493;30838,16;-0,0086347;0,0117196;0,1934284;17,735072;0,022307177;0,0366305;-0,95994038;0,33213;0,1622434;0,49969;0,0185079;;0,2825012;0,1079504;0,0421893
